CustomerKey,Recency,Frequency,Monetary,Segment,Cluster
25401,220,1,2393.06,At Risk High Value,1
25402,228,1,1249.84,At Risk High Value,1
25403,240,1,1283.82,At Risk High Value,1
25404,241,1,2433.04,At Risk High Value,1
25405,226,1,2433.04,At Risk High Value,1
25406,237,1,2433.04,At Risk High Value,1
25407,233,1,2398.05,At Risk High Value,1
25408,245,2,2735.5325,At Risk High Value,3
25409,224,1,2384.07,At Risk High Value,1
25410,233,1,2384.07,At Risk High Value,1
25411,233,1,1214.85,At Risk High Value,1
25412,220,1,1223.84,At Risk High Value,1
25413,216,1,1228.83,At Risk High Value,1
25414,236,1,2453.04,At Risk High Value,1
25415,231,1,2433.04,At Risk High Value,1
25416,193,1,40.22,Regular,1
25417,216,1,1308.31,At Risk High Value,1
25418,242,1,1223.84,At Risk High Value,1
25419,218,1,1249.84,At Risk High Value,1
25420,192,1,1268.84,Regular,1
25421,197,1,1249.84,Regular,1
25422,220,1,71.58000000000001,At Risk,1
25423,237,1,2478.04,At Risk High Value,1
25424,91,1,71.58000000000001,Loyal,1
25425,233,1,2438.06,At Risk High Value,1
25426,232,1,2419.06,At Risk High Value,1
25427,234,1,2393.06,At Risk High Value,1
25428,235,1,36.59,At Risk,1
25429,223,1,2393.06,At Risk High Value,1
25430,214,1,2419.06,At Risk High Value,1
25431,86,1,71.58000000000001,Loyal,1
25432,196,1,1249.84,Regular,1
25433,88,1,4.99,Loyal,1
25434,287,1,38.88,At Risk,1
25435,343,1,36.59,At Risk,1
25436,189,1,1243.84,Regular,1
25437,35,1,13.98,Loyal,1
25438,104,1,95.57000000000001,Loyal,1
25439,361,1,71.58000000000001,At Risk,1
25440,32,1,57.09,Loyal,1
25441,285,1,71.58000000000001,At Risk,1
25442,119,1,1735.98,Loyal,1
25443,222,1,1750.98,At Risk High Value,1
25444,209,1,1754.98,At Risk High Value,1
25445,211,1,1735.98,At Risk High Value,1
25446,66,1,1151.76,Loyal,1
25447,90,1,1164.47,Loyal,1
25448,70,1,1174.48,Loyal,1
25449,91,1,608.96,Loyal,1
25450,74,1,567.76,Loyal,1
25451,63,1,574.98,Loyal,1
25452,74,1,2384.07,Loyal,1
25453,99,1,1170.48,Loyal,1
25454,112,1,1155.48,Loyal,1
25455,76,1,565.47,Loyal,1
25456,17,1,4.99,Loyal,1
25457,49,1,2420.34,Loyal,1
25458,38,1,2413.06,Loyal,1
25459,72,1,553.97,Loyal,1
25460,74,1,553.97,Loyal,1
25461,99,1,1775.97,Loyal,1
25462,203,1,1764.96,Regular,1
25463,33,1,2384.07,Loyal,1
25464,40,1,2453.04,Loyal,1
25465,74,1,1155.48,Loyal,1
25466,229,1,4.99,At Risk,1
25467,84,1,1151.76,Loyal,1
25468,70,1,548.98,Loyal,1
25469,283,1,39.980000000000004,At Risk,1
25470,265,1,162.99,At Risk,1
25471,71,1,39.980000000000004,Loyal,1
25472,176,1,27.77,Regular,1
25473,247,1,4.99,At Risk,1
25474,187,1,38.980000000000004,Regular,1
25475,49,1,39.980000000000004,Loyal,1
25476,299,1,4.99,At Risk,1
25477,221,1,3.99,At Risk,1
25478,121,1,1735.98,Loyal,1
25479,103,1,1799.95,Loyal,1
25480,71,1,1120.49,Loyal,1
25481,204,1,2478.3399999999997,Regular,1
25482,94,1,162.99,Loyal,1
25483,16,1,7.28,Loyal,1
25484,54,1,2469.05,Loyal,1
25485,321,1,1223.84,At Risk High Value,1
25486,78,1,548.98,Loyal,1
25487,144,1,31.729999999999997,Regular,1
25488,83,1,1120.49,Loyal,1
25489,33,1,1147.77,Loyal,1
25490,190,1,7.28,Regular,1
25491,194,1,7.28,Regular,1
25492,189,1,1764.96,Regular,1
25493,47,1,1243.44,Loyal,1
25494,196,1,39.980000000000004,Regular,1
25495,224,1,39.980000000000004,At Risk,1
25496,170,1,13.98,Regular,1
25497,158,1,1700.99,Regular,1
25498,166,1,1785.97,Regular,1
25499,56,1,38.980000000000004,Loyal,1
25500,72,1,1170.48,Loyal,1
25501,47,1,1155.48,Loyal,1
25502,44,1,1174.48,Loyal,1
25503,205,1,48.970000000000006,Regular,1
25504,79,1,578.46,Loyal,1
25505,135,1,38.980000000000004,Regular,1
25506,77,1,1155.48,Loyal,1
25507,298,1,4.99,At Risk,1
25508,86,1,539.99,Loyal,1
25509,92,1,21.49,Loyal,1
25510,73,1,1212.95,Loyal,1
25511,67,1,1134.47,Loyal,1
25512,319,1,38.980000000000004,At Risk,1
25513,308,1,7.28,At Risk,1
25514,227,1,7.28,At Risk,1
25515,80,1,39.980000000000004,Loyal,1
25516,305,1,21.49,At Risk,1
25517,110,1,39.980000000000004,Loyal,1
25518,154,1,39.980000000000004,Regular,1
25519,85,1,39.980000000000004,Loyal,1
25520,223,1,114.46000000000001,At Risk,1
25521,347,1,30.479999999999997,At Risk,1
25522,88,1,628.97,Loyal,1
25523,164,1,38.980000000000004,Regular,1
25524,297,1,25.479999999999997,At Risk,1
25525,64,1,663.44,Loyal,1
25526,318,1,60.470000000000006,At Risk,1
25527,124,1,7.28,Loyal,1
25528,77,1,565.47,Loyal,1
25529,338,1,21.49,At Risk,1
25530,166,1,23.779999999999998,Regular,1
25531,86,1,1188.46,Loyal,1
25532,325,1,1223.84,At Risk High Value,1
25533,183,1,27.77,Regular,1
25534,167,1,4.99,Regular,1
25535,148,1,39.980000000000004,Regular,1
25536,14,1,21.49,Loyal,1
25537,98,1,38.980000000000004,Loyal,1
25538,308,1,1228.83,At Risk High Value,1
25539,260,1,1277.83,At Risk High Value,1
25540,229,1,1223.84,At Risk High Value,1
25541,208,1,21.49,At Risk,1
25542,67,1,13.98,Loyal,1
25543,65,1,49.97,Loyal,1
25544,14,1,3.99,Loyal,1
25545,33,1,38.980000000000004,Loyal,1
25546,91,1,1179.47,Loyal,1
25547,352,1,3.99,At Risk,1
25548,77,1,603.49,Loyal,1
25549,205,1,7.28,Regular,1
25550,79,1,574.98,Loyal,1
25551,45,1,143.78,Loyal,1
25552,53,1,553.97,Loyal,1
25553,82,1,1120.49,Loyal,1
25554,276,1,7.28,At Risk,1
25555,97,2,1277.5582,Loyal,1
25556,114,2,1253.0682,Loyal,1
25557,96,2,1262.8682000000001,Loyal,1
25558,119,2,1307.0582,Loyal,1
25559,105,2,1253.0682,Loyal,1
25560,102,2,1288.0582,Loyal,1
25561,97,2,1288.0582,Loyal,1
25562,94,2,1239.0882000000001,Loyal,1
25563,115,2,1239.0882000000001,Loyal,1
25564,93,2,1253.0682,Loyal,1
25565,99,2,1239.0882000000001,Loyal,1
25566,104,2,1253.0682,Loyal,1
25567,111,2,1239.0882000000001,Loyal,1
25568,104,2,1253.0682,Loyal,1
25569,233,1,89.97,At Risk,1
25570,27,1,29.479999999999997,Loyal,1
25571,42,1,588.96,Loyal,1
25572,64,1,1169.46,Loyal,1
25573,86,1,1155.48,Loyal,1
25574,216,1,1273.83,At Risk High Value,1
25575,56,1,539.99,Loyal,1
25576,77,1,1170.48,Loyal,1
25577,33,1,1155.48,Loyal,1
25578,46,1,1155.48,Loyal,1
25579,307,1,39.980000000000004,At Risk,1
25580,222,1,39.980000000000004,At Risk,1
25581,123,1,34.47,Loyal,1
25582,53,1,1164.47,Loyal,1
25583,46,1,583.97,Loyal,1
25584,47,1,1169.46,Loyal,1
25585,33,1,1188.46,Loyal,1
25586,215,1,1223.84,At Risk High Value,1
25587,35,1,539.99,Loyal,1
25588,243,1,1223.84,At Risk High Value,1
25589,40,1,539.99,Loyal,1
25590,47,1,583.97,Loyal,1
25591,34,1,548.98,Loyal,1
25592,269,1,38.980000000000004,At Risk,1
25593,193,1,1264.84,Regular,1
25594,182,1,1214.85,Regular,1
25595,38,1,553.97,Loyal,1
25596,42,1,539.99,Loyal,1
25597,42,1,539.99,Loyal,1
25598,55,1,1151.76,Loyal,1
25599,48,1,1174.48,Loyal,1
25600,153,1,1268.84,Regular,1
25601,58,1,583.97,Loyal,1
25602,168,1,1763.97,Regular,1
25603,42,1,1169.46,Loyal,1
25604,42,1,1174.48,Loyal,1
25605,380,1,600.46,At Risk,1
25606,172,1,1249.84,Regular,1
25607,165,1,1253.32,Regular,1
25608,371,1,539.99,At Risk,1
25609,393,1,565.47,At Risk,1
25610,34,1,574.98,Loyal,1
25611,384,1,564.48,At Risk,1
25612,355,1,574.98,At Risk,1
25613,158,1,1249.84,Regular,1
25614,159,1,1228.83,Regular,1
25615,346,1,574.98,At Risk,1
25616,352,1,539.99,At Risk,1
25617,160,1,1249.84,Regular,1
25618,392,1,2398.05,At Risk High Value,1
25619,151,1,1273.83,Regular,1
25620,293,1,39.980000000000004,At Risk,1
25621,121,1,89.97,Loyal,1
25622,227,1,2398.05,At Risk High Value,1
25623,219,1,2398.05,At Risk High Value,1
25624,259,1,38.88,At Risk,1
25625,393,1,2433.04,At Risk High Value,1
25626,355,1,548.98,At Risk,1
25627,353,1,47.970000000000006,At Risk,1
25628,300,1,6.28,At Risk,1
25629,281,1,23.779999999999998,At Risk,1
25630,301,1,39.980000000000004,At Risk,1
25631,142,1,38.980000000000004,Regular,1
25632,328,1,53.980000000000004,At Risk,1
25633,195,1,110.46000000000001,Regular,1
25634,121,1,1750.98,Loyal,1
25635,150,1,1754.98,Regular,1
25636,49,1,1174.48,Loyal,1
25637,179,1,2510.94,Regular,1
25638,304,1,39.980000000000004,At Risk,1
25639,103,1,1228.83,Loyal,1
25640,345,1,2428.05,At Risk High Value,1
25641,394,1,561.48,At Risk,1
25642,338,1,583.97,At Risk,1
25643,244,1,39.980000000000004,At Risk,1
25644,119,1,18.97,Loyal,1
25645,354,1,21.49,At Risk,1
25646,345,1,539.99,At Risk,1
25647,310,1,563.77,At Risk,1
25648,214,1,4.99,At Risk,1
25649,63,1,1264.84,Loyal,1
25650,127,1,60.470000000000006,Loyal,1
25651,130,1,1785.97,Loyal,1
25652,148,1,39.980000000000004,Regular,1
25653,259,1,30.479999999999997,At Risk,1
25654,11,1,39.980000000000004,Loyal,1
25655,313,1,571.72,At Risk,1
25656,286,1,539.99,At Risk,1
25657,282,1,609.45,At Risk,1
25658,152,1,1735.98,Regular,1
25659,286,1,567.76,At Risk,1
25660,71,1,1735.98,Loyal,1
25661,79,1,1735.98,Loyal,1
25662,135,1,94.97,Regular,1
25663,168,1,94.97,Regular,1
25664,101,1,27.77,Loyal,1
25665,274,1,4.99,At Risk,1
25666,239,1,39.980000000000004,At Risk,1
25667,275,1,23.779999999999998,At Risk,1
25668,159,1,88.97,Regular,1
25669,301,1,38.980000000000004,At Risk,1
25670,65,1,48.970000000000006,Loyal,1
25671,321,1,30.479999999999997,At Risk,1
25672,347,1,7.28,At Risk,1
25673,128,1,7.28,Loyal,1
25674,327,1,2419.06,At Risk High Value,1
25675,347,1,548.98,At Risk,1
25676,260,1,66.97,At Risk,1
25677,221,1,59.980000000000004,At Risk,1
25678,9,1,60.47,Loyal,1
25679,144,1,39.980000000000004,Regular,1
25680,227,1,27.77,At Risk,1
25681,334,1,2398.05,At Risk High Value,1
25682,246,1,38.980000000000004,At Risk,1
25683,74,1,1251.12,Loyal,1
25684,110,1,23.779999999999998,Loyal,1
25685,181,1,21.49,Regular,1
25686,314,1,6.28,At Risk,1
25687,53,1,12.98,Loyal,1
25688,152,1,68.97,Regular,1
25689,202,1,6.28,Regular,1
25690,267,1,38.980000000000004,At Risk,1
25691,332,1,27.77,At Risk,1
25692,325,1,66.97,At Risk,1
25693,46,1,1236.78,Loyal,1
25694,58,1,1223.84,Loyal,1
25695,236,1,33.98,At Risk,1
25696,122,1,42.97,Loyal,1
25697,358,1,68.97,At Risk,1
25698,145,1,68.97,Regular,1
25699,236,1,47.970000000000006,At Risk,1
25700,45,1,1268.84,Loyal,1
25701,351,1,600.46,At Risk,1
25702,305,1,2419.06,At Risk High Value,1
25703,336,1,607.96,At Risk,1
25704,118,2,1239.0882000000001,Loyal,1
25705,63,2,1274.0782,VIP,1
25706,86,2,1239.0882000000001,Loyal,1
25707,91,2,1262.0582,Loyal,1
25708,63,2,1253.0682,VIP,1
25709,68,2,1308.0582,VIP,1
25710,61,2,1239.0882000000001,VIP,1
25711,62,2,1274.0782,VIP,1
25712,61,2,1262.0582,VIP,1
25713,81,2,1288.0582,Loyal,1
25714,62,2,1308.0582,VIP,1
25715,63,2,1274.0782,VIP,1
25716,72,2,1302.5882000000001,VIP,1
25717,87,2,1274.0782,Loyal,1
25718,78,2,1274.0782,Loyal,1
25719,349,1,60.47,At Risk,1
25720,302,1,2433.04,At Risk High Value,1
25721,311,1,583.97,At Risk,1
25722,384,1,777.34,At Risk,1
25723,387,1,777.34,At Risk,1
25724,296,1,2442.03,At Risk High Value,1
25725,298,1,2419.06,At Risk High Value,1
25726,329,1,663.44,At Risk,1
25727,314,1,539.99,At Risk,1
25728,326,1,574.98,At Risk,1
25729,253,1,2433.04,At Risk High Value,1
25730,268,1,2469.05,At Risk High Value,1
25731,309,1,548.98,At Risk,1
25732,327,1,638.95,At Risk,1
25733,181,1,76.96000000000001,Regular,1
25734,219,1,2384.07,At Risk High Value,1
25735,240,1,2407.04,At Risk High Value,1
25736,238,1,2453.04,At Risk High Value,1
25737,140,1,1764.96,Regular,1
25738,218,1,2398.05,At Risk High Value,1
25739,315,1,539.99,At Risk,1
25740,227,1,53.99,At Risk,1
25741,330,1,567.76,At Risk,1
25742,183,1,2462.03,Regular,1
25743,350,1,786.33,At Risk,1
25744,185,1,2428.29,Regular,1
25745,184,1,2473.04,Regular,1
25746,309,1,561.48,At Risk,1
25747,320,1,539.99,At Risk,1
25748,322,1,539.99,At Risk,1
25749,362,1,742.35,At Risk,1
25750,248,1,553.97,At Risk,1
25751,110,1,1759.97,Loyal,1
25752,358,1,756.33,At Risk,1
25753,79,1,3.99,Loyal,1
25754,143,1,23.779999999999998,Regular,1
25755,152,1,6.28,Regular,1
25756,191,1,2493.54,Regular,1
25757,297,1,628.97,At Risk,1
25758,201,1,2428.05,Regular,1
25759,340,1,742.35,At Risk,1
25760,300,1,567.76,At Risk,1
25761,301,1,562.96,At Risk,1
25762,146,1,2517.02,Regular,1
25763,9,1,38.88,Loyal,1
25764,228,1,71.58000000000001,At Risk,1
25765,235,1,2438.06,At Risk High Value,1
25766,70,1,32.6,Loyal,1
25767,224,1,2453.04,At Risk High Value,1
25768,285,1,75.47,At Risk,1
25769,371,1,2514.93,At Risk High Value,1
25770,35,1,2294.99,Loyal,1
25771,107,1,25.479999999999997,Loyal,1
25772,176,1,75.48,Regular,1
25773,159,1,60.470000000000006,Regular,1
25774,146,1,2537.3199999999997,Regular,1
25775,126,1,2451.2999999999997,Loyal,1
25776,103,1,2514.61,Loyal,1
25777,54,1,2309.97,Loyal,1
25778,92,1,2443.35,Loyal,1
25779,390,1,2479.94,At Risk High Value,1
25780,371,1,2479.94,At Risk High Value,1
25781,186,1,39.980000000000004,Regular,1
25782,245,1,58.980000000000004,At Risk,1
25783,335,1,4.99,At Risk,1
25784,146,1,4.99,Regular,1
25785,16,1,4.99,Loyal,1
25786,42,1,2329.9799999999996,Loyal,1
25787,204,1,27.77,Regular,1
25788,345,1,60.470000000000006,At Risk,1
25789,49,1,25.479999999999997,Loyal,1
25790,23,1,69.46000000000001,Loyal,1
25791,62,1,60.470000000000006,Loyal,1
25792,50,1,75.48,Loyal,1
25793,393,1,2479.94,At Risk High Value,1
25794,86,1,23.779999999999998,Loyal,1
25795,385,1,2482.23,At Risk High Value,1
25796,114,1,2475.95,Loyal,1
25797,110,1,21.49,Loyal,1
25798,108,1,2452.3399999999997,Loyal,1
25799,363,1,13.98,At Risk,1
25800,260,1,39.980000000000004,At Risk,1
25801,362,1,4.99,At Risk,1
25802,2,1,60.47,Loyal,1
25803,351,1,30.479999999999997,At Risk,1
25804,329,1,4.99,At Risk,1
25805,64,1,2501.31,Loyal,1
25806,150,1,23.779999999999998,Regular,1
25807,30,1,88.97999999999999,Loyal,1
25808,131,1,77.96000000000001,Loyal,1
25809,154,1,21.49,Regular,1
25810,230,1,114.46000000000001,At Risk,1
25811,364,1,86.45,At Risk,1
25812,59,1,113.97,Loyal,1
25813,309,1,26.97,At Risk,1
25814,149,1,61.96000000000001,Regular,1
25815,348,1,39.980000000000004,At Risk,1
25816,182,1,7.28,Regular,1
25817,2,1,7.28,Loyal,1
25818,280,1,35.96,At Risk,1
25819,168,2,1873.5782,Regular,1
25820,351,1,48.970000000000006,At Risk,1
25821,157,2,1879.0682,Regular,1
25822,166,2,1819.5882000000001,Regular,1
25823,169,2,1887.5582,Regular,1
25824,118,1,39.980000000000004,Loyal,1
25825,185,1,4.99,Regular,1
25826,134,2,1854.5782,Regular,1
25827,127,2,1873.5782,Loyal,1
25828,122,2,1873.5782,Loyal,1
25829,151,2,1894.0682,Regular,1
25830,129,2,1833.5682,Loyal,1
25831,137,2,1882.5682,Regular,1
25832,124,2,1850.8582,Loyal,1
25833,124,1,36.59,Loyal,1
25834,128,1,27.279999999999998,Loyal,1
25835,346,1,27.279999999999998,At Risk,1
25836,111,1,34.89,Loyal,1
25837,235,1,24.99,At Risk,1
25838,29,1,64.97,Loyal,1
25839,357,1,107.94,At Risk,1
25840,198,1,1249.84,Regular,1
25841,154,1,64.97,Regular,1
25842,272,1,27.279999999999998,At Risk,1
25843,219,1,27.279999999999998,At Risk,1
25844,354,1,24.99,At Risk,1
25845,35,1,13.98,Loyal,1
25846,134,1,64.97,Regular,1
25847,128,1,24.99,Loyal,1
25848,295,1,27.279999999999998,At Risk,1
25849,356,1,35.23,At Risk,1
25850,248,1,64.47,At Risk,1
25851,55,1,24.99,Loyal,1
25852,248,1,29.979999999999997,At Risk,1
25853,34,1,27.279999999999998,Loyal,1
25854,240,1,27.279999999999998,At Risk,1
25855,337,1,40.22,At Risk,1
25856,43,1,750.3000000000001,Loyal,1
25857,1105,1,3399.99,At Risk High Value,0
25858,1,1,32.27,Loyal,1
25859,228,1,64.97,At Risk,1
25860,124,1,27.279999999999998,Loyal,1
25861,1118,1,3399.99,At Risk High Value,0
25862,156,1,64.97,Regular,1
25863,186,2,4631.11,Regular,3
25864,719,1,2443.35,At Risk High Value,0
25865,204,2,4643.83,Regular,3
25866,175,2,4603.82,Regular,3
25867,213,2,5784.0599999999995,At Risk High Value,3
25868,237,2,5798.04,At Risk High Value,3
25869,162,1,79.97,Regular,1
25870,238,1,37.93,At Risk,1
25871,144,1,64.97,Regular,1
25872,218,2,5819.05,At Risk High Value,3
25873,86,1,39.980000000000004,Loyal,1
25874,84,1,34.89,Loyal,1
25875,712,1,2443.35,At Risk High Value,0
25876,163,2,4629.07,Regular,3
25877,4,1,79.97,Loyal,1
25878,164,2,4649.83,Regular,3
25879,164,2,4658.82,Regular,3
25880,127,1,32.269999999999996,Loyal,1
25881,24,1,24.99,Loyal,1
25882,244,1,64.97,At Risk,1
25883,714,1,2443.35,At Risk High Value,0
25884,232,1,39.980000000000004,At Risk,1
25885,157,1,59.980000000000004,Regular,1
25886,165,2,4673.3099999999995,Regular,3
25887,161,2,4673.3099999999995,Regular,3
25888,181,2,4623.82,Regular,3
25889,163,2,4651.11,Regular,3
25890,347,1,24.99,At Risk,1
25891,230,2,5759.0599999999995,At Risk High Value,3
25892,716,1,2443.35,At Risk High Value,0
25893,277,1,24.99,At Risk,1
25894,186,1,49.48,Regular,1
25895,172,2,4649.83,Regular,3
25896,217,1,121.57000000000001,At Risk,1
25897,109,1,32.6,Loyal,1
25898,205,1,38.88,Regular,1
25899,323,1,71.58000000000001,At Risk,1
25900,255,1,41.59,At Risk,1
25901,237,2,5793.049999999999,At Risk High Value,3
25902,340,1,64.97,At Risk,1
25903,237,2,5773.04,At Risk High Value,3
25904,57,1,89.46000000000001,Loyal,1
25905,145,2,4598.83,Regular,3
25906,76,1,6.28,Loyal,1
25907,14,1,6.28,Loyal,1
25908,2,1,27.279999999999998,Loyal,1
25909,141,2,4658.8099999999995,Regular,3
25910,143,2,4623.83,Regular,3
25911,670,1,2181.5625,At Risk High Value,0
25912,215,1,63.47,At Risk,1
25913,75,1,6.28,Loyal,1
25914,154,1,37.93,Regular,1
25915,93,1,42.97,Loyal,1
25916,134,2,4649.83,Regular,3
25917,132,2,4699.82,Loyal,3
25918,84,2,1260.5782,Loyal,1
25919,61,2,1248.0782,VIP,1
25920,179,2,1819.5882000000001,Regular,1
25921,89,2,1253.0682,Loyal,1
25922,76,2,1274.0782,Loyal,1
25923,360,1,6.28,At Risk,1
25924,188,2,5819.05,Regular,3
25925,274,1,13.98,At Risk,1
25926,72,2,1308.0582,VIP,1
25927,74,2,1272.5182,Loyal,1
25928,85,2,1316.0482,Loyal,1
25929,293,1,27.279999999999998,At Risk,1
25930,237,1,29.979999999999997,At Risk,1
25931,188,1,27.279999999999998,Regular,1
25932,7,1,49.48,Loyal,1
25933,153,1,49.48,Regular,1
25934,29,1,64.97,Loyal,1
25935,61,2,1256.0282,VIP,1
25936,63,2,1248.0782,VIP,1
25937,83,2,1299.5582,Loyal,1
25938,87,2,1308.0582,Loyal,1
25939,82,2,1264.5682,Loyal,1
25940,67,2,1277.5582,VIP,1
25941,64,2,1255.3582000000001,VIP,1
25942,131,2,4598.83,Loyal,3
25943,200,2,5808.03,Regular,3
25944,84,2,1274.0782,Loyal,1
25945,87,2,1248.0782,Loyal,1
25946,176,2,1873.5782,Regular,1
25947,165,2,1854.5782,Regular,1
25948,167,2,1819.5882000000001,Regular,1
25949,127,2,1882.5682,Loyal,1
25950,41,1,54.25,Loyal,1
25951,123,2,4703.3099999999995,Loyal,3
25952,140,2,4598.83,Regular,3
25953,306,1,59.980000000000004,At Risk,1
25954,246,1,27.279999999999998,At Risk,1
25955,144,2,4643.83,Regular,3
25956,185,1,24.99,Regular,1
25957,228,1,89.46,At Risk,1
25958,149,2,1903.48,Regular,1
25959,295,1,27.279999999999998,At Risk,1
25960,124,2,1957.47,Loyal,1
25961,140,2,1938.47,Regular,1
25962,205,2,5819.05,Regular,3
25963,25,1,24.99,Loyal,1
25964,133,2,4649.83,Regular,3
25965,259,1,32.269999999999996,At Risk,1
25966,205,1,27.279999999999998,Regular,1
25967,211,1,29.979999999999997,At Risk,1
25968,71,1,24.99,Loyal,1
25969,105,2,4649.83,Loyal,3
25970,96,2,4603.82,Loyal,3
25971,257,2,2749.3225,At Risk High Value,3
25972,191,2,5780.99,Regular,3
25973,203,2,5793.05,Regular,3
25974,192,2,5819.05,Regular,3
25975,196,2,5807.03,Regular,3
25976,188,2,5759.0599999999995,Regular,3
25977,116,2,4624.83,Loyal,3
25978,191,2,5813.05,Regular,3
25979,200,2,5784.0599999999995,Regular,3
25980,203,2,5819.05,Regular,3
25981,228,2,3018.33,At Risk High Value,3
25982,193,2,5819.05,Regular,3
25983,170,1,29.979999999999997,Regular,1
25984,120,2,4624.83,Loyal,3
25985,96,2,4658.8099999999995,Loyal,3
25986,116,2,4624.83,Loyal,3
25987,96,2,4639.83,Loyal,3
25988,159,1,64.97,Regular,1
25989,242,2,2744.5225,At Risk High Value,3
25990,201,2,5847.04,Regular,3
25991,235,2,2845.5225,At Risk High Value,3
25992,230,2,2721.5525,At Risk High Value,3
25993,117,2,4648.3099999999995,Loyal,3
25994,114,2,4626.11,Loyal,3
25995,581,1,2443.35,At Risk High Value,0
25996,92,2,4598.83,Loyal,3
25997,94,2,4623.83,Loyal,3
25998,87,2,4649.83,Loyal,3
25999,582,1,2181.5625,At Risk High Value,0
26000,241,1,32.269999999999996,At Risk,1
26001,82,2,4673.3099999999995,Loyal,3
26002,86,2,4699.3099999999995,Loyal,3
26003,85,2,4648.3099999999995,Loyal,3
26004,86,2,4698.8099999999995,Loyal,3
26005,61,2,4623.83,VIP,3
26006,64,1,24.99,Loyal,1
26007,235,1,24.99,At Risk,1
26008,8,1,49.48,Loyal,1
26009,31,1,40.22,Loyal,1
26010,332,1,24.99,At Risk,1
26011,183,2,5768.05,Regular,3
26012,207,2,5794.05,At Risk High Value,3
26013,560,1,2443.35,At Risk High Value,0
26014,77,2,4713.33,Loyal,3
26015,91,2,4614.84,Loyal,3
26016,78,2,4683.299999999999,Loyal,3
26017,359,1,89.46000000000001,At Risk,1
26018,206,2,5869.04,At Risk High Value,3
26019,143,2,1957.47,Regular,1
26020,104,2,1932.46,Loyal,1
26021,100,2,1917.46,Loyal,1
26022,118,2,1938.47,Loyal,1
26023,124,2,1917.46,Loyal,1
26024,114,2,1952.45,Loyal,1
26025,98,2,1917.46,Loyal,1
26026,327,1,4.99,At Risk,1
26027,92,2,1938.47,Loyal,1
26028,97,2,1938.47,Loyal,1
26029,99,2,1930.76,Loyal,1
26030,227,1,21.49,At Risk,1
26031,3,1,23.779999999999998,Loyal,1
26032,357,1,7.28,At Risk,1
26033,120,2,1903.48,Loyal,1
26034,153,1,21.49,Regular,1
26035,193,1,88.97999999999999,Regular,1
26036,85,1,88.97999999999999,Loyal,1
26037,341,1,38.980000000000004,At Risk,1
26038,152,1,2503.03,Regular,1
26039,84,1,27.279999999999998,Loyal,1
26040,204,2,3018.33,Regular,3
26041,194,2,5860.98,Regular,3
26042,183,2,5759.0599999999995,Regular,3
26043,91,1,191.26999999999998,Loyal,1
26044,283,1,86.95,At Risk,1
26045,121,1,27.279999999999998,Loyal,1
26046,116,1,93.47999999999999,Loyal,1
26047,253,1,64.97,At Risk,1
26048,187,1,191.26999999999998,Regular,1
26049,575,1,2181.5625,At Risk High Value,0
26050,72,2,4624.83,VIP,3
26051,34,1,4.99,Loyal,1
26052,254,1,24.99,At Risk,1
26053,315,1,27.279999999999998,At Risk,1
26054,303,1,24.99,At Risk,1
26055,204,2,5784.0599999999995,Regular,3
26056,202,2,5838.05,Regular,3
26057,189,2,5927.51,Regular,3
26058,197,2,5838.05,Regular,3
26059,259,1,118.96000000000001,At Risk,1
26060,201,2,5794.05,Regular,3
26061,203,2,5838.05,Regular,3
26062,255,1,49.48,At Risk,1
26063,91,1,29.979999999999997,Loyal,1
26064,214,1,49.48,At Risk,1
26065,103,1,49.48,Loyal,1
26066,194,2,5832.0199999999995,Regular,3
